year,driver_race,stop_purpose,search_type,contraband_found,engage_force,count
2003,Asian,Driving While Impaired,,False,False,1
2003,Asian,Driving While Impaired,Search Incident to Arrest,False,False,1
2003,Asian,Investigation,,False,False,1
2003,Asian,Other Motor Vehicle Violation,,False,False,1
2003,Asian,Stop Light/Sign Violation,,False,False,1
2003,Black,Driving While Impaired,,False,False,1
2003,Black,Driving While Impaired,Consent,False,False,1
2003,Black,Driving While Impaired,Search Incident to Arrest,True,False,1
2003,Black,Investigation,,False,False,1
2003,Black,Investigation,,False,False,3
2003,Black,Investigation,,False,False,1
2003,Black,Investigation,,False,False,1
2003,Black,Investigation,,False,False,2
2003,Black,Investigation,,False,False,1
2003,Black,Investigation,,False,False,1
2003,Black,Investigation,,False,False,1
2003,Black,Investigation,,False,False,3
2003,Black,Investigation,Probable Cause,False,False,1
2003,Black,Investigation,Search Incident to Arrest,False,False,1
2003,Black,Investigation,Search Incident to Arrest,False,False,1
2003,Black,Investigation,Search Incident to Arrest,False,True,1
2003,Black,Investigation,Search Incident to Arrest,True,False,1
2003,Black,Investigation,Search Incident to Arrest,True,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,8
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,2
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,3
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,2
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,1
2003,Black,Other Motor Vehicle Violation,,False,False,2
2003,Black,Other Motor Vehicle Violation,Consent,False,False,1
2003,Black,Other Motor Vehicle Violation,Consent,True,False,1
2003,Black,Other Motor Vehicle Violation,Search Incident to Arrest,True,False,1
2003,Black,Safe Movement Violation,,False,False,2
2003,Black,Safe Movement Violation,,False,False,3
2003,Black,Safe Movement Violation,,False,False,2
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,2
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,5
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,4
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,4
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,2
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,2
2003,Black,Safe Movement Violation,,False,False,3
2003,Black,Safe Movement Violation,,False,False,3
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,,False,False,6
2003,Black,Safe Movement Violation,,False,False,2
2003,Black,Safe Movement Violation,,False,False,1
2003,Black,Safe Movement Violation,Consent,False,False,1
2003,Black,Safe Movement Violation,Protective Frisk,False,False,1
2003,Black,Safe Movement Violation,Search Incident to Arrest,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,7
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,7
2003,Black,Seat Belt Violation,,False,False,4
2003,Black,Seat Belt Violation,,False,False,2
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,,False,False,1
2003,Black,Seat Belt Violation,Consent,False,False,1
2003,Black,Seat Belt Violation,Protective Frisk,False,False,1
2003,Black,Seat Belt Violation,Protective Frisk,False,False,1
2003,Black,Speed Limit Violation,,False,False,1
2003,Black,Speed Limit Violation,,False,False,1
2003,Black,Speed Limit Violation,,False,False,1
2003,Black,Speed Limit Violation,,False,False,1
2003,Black,Speed Limit Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,5
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,3
2003,Black,Stop Light/Sign Violation,,False,False,3
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,4
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,3
2003,Black,Stop Light/Sign Violation,,False,False,17
2003,Black,Stop Light/Sign Violation,,False,False,2
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,8
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,,False,False,1
2003,Black,Stop Light/Sign Violation,Consent,True,False,1
2003,Black,Stop Light/Sign Violation,Probable Cause,True,False,1
2003,Black,Stop Light/Sign Violation,Search Incident to Arrest,False,False,3
2003,Black,Stop Light/Sign Violation,Search Incident to Arrest,False,False,1
2003,Black,Stop Light/Sign Violation,Search Incident to Arrest,True,False,1
2003,Black,Vehicle Equipment Violation,,False,False,2
2003,Black,Vehicle Equipment Violation,,False,False,3
2003,Black,Vehicle Equipment Violation,,False,False,1
2003,Black,Vehicle Equipment Violation,,False,False,1
2003,Black,Vehicle Equipment Violation,,False,False,1
2003,Black,Vehicle Equipment Violation,,False,False,1
2003,Black,Vehicle Equipment Violation,,False,False,2
2003,Black,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2003,Black,Vehicle Equipment Violation,Search Incident to Arrest,False,False,1
2003,Black,Vehicle Regulatory Violation,,False,False,3
2003,Black,Vehicle Regulatory Violation,,False,False,2
2003,Black,Vehicle Regulatory Violation,Consent,False,False,1
2003,Black,Vehicle Regulatory Violation,Consent,False,False,1
2003,Black,Vehicle Regulatory Violation,Search Incident to Arrest,False,False,1
2003,Black,Vehicle Regulatory Violation,Search Incident to Arrest,False,False,2
2003,Black,Vehicle Regulatory Violation,Search Incident to Arrest,True,False,1
2003,Hispanic,Driving While Impaired,,False,False,2
2003,Hispanic,Driving While Impaired,Consent,False,False,1
2003,Hispanic,Driving While Impaired,Search Incident to Arrest,False,False,1
2003,Hispanic,Driving While Impaired,Search Incident to Arrest,True,False,1
2003,Hispanic,Investigation,,False,False,1
2003,Hispanic,Investigation,,False,False,1
2003,Hispanic,Investigation,Search Incident to Arrest,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,,False,False,2
2003,Hispanic,Other Motor Vehicle Violation,,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,,False,False,2
2003,Hispanic,Other Motor Vehicle Violation,,False,False,2
2003,Hispanic,Other Motor Vehicle Violation,,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,Protective Frisk,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,Search Incident to Arrest,False,False,1
2003,Hispanic,Other Motor Vehicle Violation,Search Incident to Arrest,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,,False,False,2
2003,Hispanic,Safe Movement Violation,,False,False,1
2003,Hispanic,Safe Movement Violation,Protective Frisk,False,False,1
2003,Hispanic,Safe Movement Violation,Search Incident to Arrest,False,False,1
2003,Hispanic,Seat Belt Violation,,False,False,3
2003,Hispanic,Seat Belt Violation,,False,False,1
2003,Hispanic,Seat Belt Violation,,False,False,2
2003,Hispanic,Speed Limit Violation,,False,False,1
2003,Hispanic,Speed Limit Violation,,False,False,2
2003,Hispanic,Speed Limit Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,9
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,7
2003,Hispanic,Stop Light/Sign Violation,,False,False,3
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,2
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,2
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,,False,False,1
2003,Hispanic,Stop Light/Sign Violation,Search Incident to Arrest,False,False,1
2003,Hispanic,Stop Light/Sign Violation,Search Incident to Arrest,True,False,1
2003,Hispanic,Vehicle Equipment Violation,,False,False,1
2003,Native American,Investigation,,False,False,1
2003,Other,Driving While Impaired,Search Incident to Arrest,False,False,1
2003,Other,Safe Movement Violation,,False,False,1
2003,Other,Safe Movement Violation,,False,False,1
2003,Other,Stop Light/Sign Violation,,False,False,1
2003,Other,Stop Light/Sign Violation,,False,False,1
2003,Other,Stop Light/Sign Violation,,False,False,1
2003,Other,Stop Light/Sign Violation,,False,False,1
2003,Other,Vehicle Regulatory Violation,,False,False,1
2003,White,Driving While Impaired,,False,False,1
2003,White,Driving While Impaired,,False,False,1
2003,White,Driving While Impaired,,False,False,1
2003,White,Driving While Impaired,,False,False,1
2003,White,Driving While Impaired,,False,False,1
2003,White,Driving While Impaired,,False,True,1
2003,White,Driving While Impaired,Consent,False,False,1
2003,White,Driving While Impaired,Protective Frisk,False,False,1
2003,White,Driving While Impaired,Search Incident to Arrest,False,False,1
2003,White,Driving While Impaired,Search Incident to Arrest,False,False,2
2003,White,Driving While Impaired,Search Incident to Arrest,True,False,1
2003,White,Driving While Impaired,Search Incident to Arrest,True,False,1
2003,White,Investigation,,False,False,1
2003,White,Investigation,,False,False,1
2003,White,Investigation,,False,False,3
2003,White,Investigation,,False,False,1
2003,White,Investigation,,False,False,3
2003,White,Investigation,,False,False,1
2003,White,Investigation,Search Incident to Arrest,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,2
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,7
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,8
2003,White,Other Motor Vehicle Violation,,False,False,3
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,2
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Other Motor Vehicle Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,2
2003,White,Safe Movement Violation,,False,False,2
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,2
2003,White,Safe Movement Violation,,False,False,4
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,2
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,8
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,3
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,,False,False,2
2003,White,Safe Movement Violation,,False,False,1
2003,White,Safe Movement Violation,Consent,False,False,1
2003,White,Safe Movement Violation,Search Incident to Arrest,True,False,1
2003,White,Safe Movement Violation,Search Incident to Arrest,True,False,1
2003,White,Seat Belt Violation,,False,False,1
2003,White,Seat Belt Violation,,False,False,7
2003,White,Seat Belt Violation,,False,False,1
2003,White,Seat Belt Violation,,False,False,2
2003,White,Seat Belt Violation,,False,False,2
2003,White,Seat Belt Violation,,False,False,1
2003,White,Seat Belt Violation,,False,False,6
2003,White,Seat Belt Violation,,False,False,1
