census_profile_id,agency_id,agency_name,driver_race,population,stops,stop_rate,baseline_rate,stop_rate_ratio,times_likely,url
0500000US37119,168,Mecklenburg County Sheriff's Office,Native American,2334,14,0.005998286203941731,0.0017935048038841487,2.3444494773314193,3.3444494773314193,https://nccopwatch.org/agencies/168/search-rate
0500000US37015,23,Bertie County Sheriff's Office,Other,186,2,0.010752688172043012,0.0032182562902282035,2.341153470185729,3.341153470185729,https://nccopwatch.org/agencies/23/search-rate
1600000US3710500,43,Carolina Beach Police Department,Asian,15,9,0.6,0.18002788428023703,2.332817037754114,3.332817037754114,https://nccopwatch.org/agencies/43/search-rate
1600000US3701520,8,Apex Police Department,Black,3537,1628,0.46027707096409387,0.14081626604226563,2.2686356761224085,3.2686356761224085,https://nccopwatch.org/agencies/8/search-rate
1600000US3720700,86,Elk Park Police Department,Other,10,3,0.3,0.09181636726546906,2.267391304347826,3.267391304347826,https://nccopwatch.org/agencies/86/search-rate
1600000US3747845,204,North Topsail Beach Police Department,Hispanic,17,40,2.3529411764705883,0.7202247191011236,2.266954207580068,3.266954207580068,https://nccopwatch.org/agencies/204/search-rate
1600000US3712720,57,Claremont Police Department,Asian,27,38,1.4074074074074074,0.4316020482809071,2.260891399874451,3.260891399874451,https://nccopwatch.org/agencies/57/search-rate
0500000US37015,23,Bertie County Sheriff's Office,Native American,98,1,0.01020408163265306,0.0032182562902282035,2.170686456400742,3.170686456400742,https://nccopwatch.org/agencies/23/search-rate
1600000US3731960,122,Holden Beach Police Department,Native American,2,3,1.5,0.4742489270386266,2.1628959276018103,3.1628959276018103,https://nccopwatch.org/agencies/122/search-rate
0500000US37113,155,Macon County Sheriff's Office,Black,400,11,0.0275,0.008713331397037467,2.1560833333333336,3.1560833333333336,https://nccopwatch.org/agencies/155/search-rate
0500000US37073,100,Gates County Sheriff's Office,Hispanic,156,9,0.057692307692307696,0.018282548476454295,2.1555944055944054,3.1555944055944054,https://nccopwatch.org/agencies/100/search-rate
1600000US3703150,18,Bald Head Island Police Department,Hispanic,4,11,2.75,0.8719512195121951,2.1538461538461537,3.1538461538461537,https://nccopwatch.org/agencies/18/search-rate
0500000US37113,155,Macon County Sheriff's Office,Asian,255,7,0.027450980392156862,0.008713331397037467,2.1504575163398694,3.1504575163398694,https://nccopwatch.org/agencies/155/search-rate
1600000US3710740,46,Cary Police Department,Black,11485,3387,0.2949063996517196,0.09386880207069481,2.1416870477330545,3.1416870477330545,https://nccopwatch.org/agencies/46/search-rate
0500000US37099,130,Jackson County Sheriff's Office,Black,843,17,0.020166073546856466,0.006488240064882401,2.1080960854092528,3.1080960854092528,https://nccopwatch.org/agencies/130/search-rate
1600000US3711800,51,Chapel Hill Police Department,Black,5799,1371,0.23642007242628038,0.07649263052710467,2.0907562048412816,3.0907562048412816,https://nccopwatch.org/agencies/51/search-rate
1600000US3748700,206,Ocean Isle Beach Police Department,Other,2,3,1.5,0.4879679144385027,2.073972602739726,3.073972602739726,https://nccopwatch.org/agencies/206/search-rate
0500000US37089,113,Henderson County Sheriff's Office,Black,3493,243,0.06956770684225594,0.022673896338625713,2.068184920813328,3.068184920813328,https://nccopwatch.org/agencies/113/search-rate
1600000US3739700,154,Lumberton Police Department,Native American,2659,741,0.2786761940579165,0.09140790622272103,2.048709959277534,3.048709959277534,https://nccopwatch.org/agencies/154/search-rate
1600000US3776220,315,Zebulon Police Department,Native American,4,3,0.75,0.24877177311299686,2.0148114901256737,3.0148114901256737,https://nccopwatch.org/agencies/315/search-rate
1600000US3732180,123,Holly Ridge Police Department,Asian,11,20,1.8181818181818181,0.6043329532497149,2.0085763293310466,3.0085763293310466,https://nccopwatch.org/agencies/123/search-rate
1600000US3770540,291,Wake Forest Police Department,Black,5856,2806,0.4791666666666667,0.15926756352765323,2.008564054434538,3.008564054434538,https://nccopwatch.org/agencies/291/search-rate
0500000US37171,267,Surry County Sheriff's Office,Black,2594,47,0.018118735543562067,0.006041850869437077,1.9988716926490777,2.998871692649078,https://nccopwatch.org/agencies/267/search-rate
0500000US37151,226,Randolph County Sheriff's Office,Asian,1534,44,0.028683181225554105,0.009569630496160714,1.9973133484162895,2.9973133484162897,https://nccopwatch.org/agencies/226/search-rate
1600000US3701720,10,Archdale Police Department,Hispanic,417,177,0.4244604316546763,0.14162587784635028,1.997054197363372,2.997054197363372,https://nccopwatch.org/agencies/10/search-rate
1600000US3748920,207,Old Fort Police Department,Hispanic,11,23,2.090909090909091,0.6984687868080094,1.9935612448260003,2.993561244826,https://nccopwatch.org/agencies/207/search-rate
0500000US37005,5,Alleghany County Sheriff's Office,Black,176,7,0.03977272727272727,0.01330121491411814,1.9901574803149606,2.9901574803149606,https://nccopwatch.org/agencies/5/search-rate
1600000US3704510,21,Beech Mountain Police Department,Hispanic,10,10,1.0,0.3360655737704918,1.975609756097561,2.975609756097561,https://nccopwatch.org/agencies/21/search-rate
0500000US37149,224,Polk County Sheriff's Office,Black,1016,102,0.10039370078740158,0.03383394729385095,1.9672476556008391,2.967247655600839,https://nccopwatch.org/agencies/224/search-rate
1600000US3739880,165,McAdenville Police Department,Other,3,1,0.3333333333333333,0.11235955056179775,1.9666666666666666,2.966666666666667,https://nccopwatch.org/agencies/165/search-rate
1600000US3708860,33,Bunn Police Department,Hispanic,23,27,1.173913043478261,0.39920948616600793,1.9405940594059408,2.9405940594059405,https://nccopwatch.org/agencies/33/search-rate
1600000US3733120,126,Huntersville Police Department,Black,5640,1585,0.28102836879432624,0.09571121873283739,1.9362113711953888,2.9362113711953888,https://nccopwatch.org/agencies/126/search-rate
0500000US37015,23,Bertie County Sheriff's Office,Asian,106,1,0.009433962264150943,0.0032182562902282035,1.9313893653516294,2.931389365351629,https://nccopwatch.org/agencies/23/search-rate
1600000US3750340,211,Parkton Police Department,Black,109,168,1.5412844036697249,0.5261538461538462,1.9293417028810558,2.9293417028810556,https://nccopwatch.org/agencies/211/search-rate
0500000US37197,312,Yadkin County Sheriff's Office,Native American,47,1,0.02127659574468085,0.007303598739036799,1.9131660301873066,2.9131660301873064,https://nccopwatch.org/agencies/312/search-rate
1600000US3711800,51,Chapel Hill Police Department,Native American,150,33,0.22,0.07649263052710467,1.8760940561724364,2.8760940561724366,https://nccopwatch.org/agencies/51/search-rate
1600000US3736220,143,Kure Beach Police Department,Asian,18,2,0.1111111111111111,0.03897978825794033,1.8504801097393688,2.850480109739369,https://nccopwatch.org/agencies/143/search-rate
0500000US37115,156,Madison County Sheriff's Office,Other,276,10,0.036231884057971016,0.012756516916250694,1.8402646502835536,2.8402646502835536,https://nccopwatch.org/agencies/156/search-rate
0500000US37109,151,Lincoln County Sheriff's Office,Black,4241,199,0.046922895543503894,0.016710616413409287,1.8079691606020607,2.8079691606020605,https://nccopwatch.org/agencies/151/search-rate
1600000US3766700,270,Tarboro Police Department,Asian,9,4,0.4444444444444444,0.1588043920292802,1.7986911367193055,2.7986911367193055,https://nccopwatch.org/agencies/270/search-rate
0500000US37167,257,Stanly County Sheriff's Office,Black,6652,165,0.02480457005411906,0.008891129032258065,1.7898110537059078,2.7898110537059075,https://nccopwatch.org/agencies/257/search-rate
0500000US37005,5,Alleghany County Sheriff's Office,Native American,27,1,0.037037037037037035,0.01330121491411814,1.7844852726742488,2.7844852726742486,https://nccopwatch.org/agencies/5/search-rate
0500000US37137,210,Pamlico County Sheriff's Office,Asian,51,3,0.058823529411764705,0.02116680707666386,1.7790459467369037,2.779045946736904,https://nccopwatch.org/agencies/210/search-rate
1600000US3710500,43,Carolina Beach Police Department,Native American,8,4,0.5,0.18002788428023703,1.7773475314617617,2.7773475314617615,https://nccopwatch.org/agencies/43/search-rate
1600000US3738320,152,Lincolnton Police Department,Asian,17,4,0.23529411764705882,0.08474826517053005,1.7763886042221764,2.776388604222176,https://nccopwatch.org/agencies/152/search-rate
1600000US3743480,170,Mint Hill Police Department,Black,3336,463,0.13878896882494005,0.050152735351291305,1.767326006304591,2.7673260063045912,https://nccopwatch.org/agencies/170/search-rate
0500000US37029,40,Camden County Sheriff's Office,Black,1321,300,0.22710068130204392,0.08223039215686274,1.7617608933303703,2.7617608933303703,https://nccopwatch.org/agencies/40/search-rate
1600000US3744520,178,Morrisville Police Department,Native American,54,25,0.46296296296296297,0.16778453154474954,1.7592708261040553,2.7592708261040553,https://nccopwatch.org/agencies/178/search-rate
1600000US3740560,157,Madison Police Department,Native American,5,3,0.6,0.21919673247106874,1.7372670807453416,2.7372670807453416,https://nccopwatch.org/agencies/157/search-rate
1600000US3773300,303,White Lake Police Department,Asian,2,1,0.5,0.182883939038687,1.7339743589743588,2.7339743589743586,https://nccopwatch.org/agencies/303/search-rate
0500000US37025,38,Cabarrus County Sheriff's Office,Native American,400,27,0.0675,0.02484972989424028,1.7163273116962647,2.716327311696265,https://nccopwatch.org/agencies/38/search-rate
0500000US37169,262,Stokes County Sheriff's Office,Black,1897,51,0.02688455455983131,0.010005466169166052,1.686986703596252,2.686986703596252,https://nccopwatch.org/agencies/262/search-rate
1600000US3743480,170,Mint Hill Police Department,Hispanic,1846,248,0.13434452871072589,0.050152735351291305,1.6787079063528458,2.678707906352846,https://nccopwatch.org/agencies/170/search-rate
0500000US37033,49,Caswell County Sheriff's Office,Native American,56,2,0.03571428571428571,0.013335224854589304,1.678191489361702,2.6781914893617023,https://nccopwatch.org/agencies/49/search-rate
0500000US37097,129,Iredell County Sheriff's Office,Native American,350,10,0.02857142857142857,0.010756341453997915,1.6562403856014767,2.6562403856014765,https://nccopwatch.org/agencies/129/search-rate
1600000US3742700,169,Middlesex Police Department,Other,5,3,0.6,0.226,1.654867256637168,2.654867256637168,https://nccopwatch.org/agencies/169/search-rate
1600000US3758920,243,Saluda Police Department,Other,12,4,0.3333333333333333,0.12593703148425786,1.646825396825397,2.646825396825397,https://nccopwatch.org/agencies/243/search-rate
0500000US37179,285,Union County Sheriff's Office,Black,24725,478,0.019332659251769465,0.007306770179244206,1.6458556622851366,2.6458556622851366,https://nccopwatch.org/agencies/285/search-rate
1600000US3719000,80,Durham Police Department,Native American,597,70,0.11725293132328309,0.044328683916773096,1.645080362490006,2.645080362490006,https://nccopwatch.org/agencies/80/search-rate
1600000US3747845,204,North Topsail Beach Police Department,Black,21,40,1.9047619047619047,0.7202247191011236,1.6446772156600549,2.644677215660055,https://nccopwatch.org/agencies/204/search-rate
1600000US3770820,292,Walnut Creek Police Department,Asian,17,2,0.11764705882352941,0.044530493707647625,1.6419437340153453,2.6419437340153453,https://nccopwatch.org/agencies/292/search-rate
1600000US3712720,57,Claremont Police Department,Hispanic,108,123,1.1388888888888888,0.4316020482809071,1.6387476459510357,2.6387476459510357,https://nccopwatch.org/agencies/57/search-rate
1600000US3714340,65,Conover Police Department,Black,598,276,0.46153846153846156,0.17608962016453703,1.6210429729316411,2.621042972931641,https://nccopwatch.org/agencies/65/search-rate
1600000US3771220,296,Washington Police Department,Asian,16,5,0.3125,0.11956989247311828,1.6135341726618706,2.6135341726618706,https://nccopwatch.org/agencies/296/search-rate
1600000US3732260,124,Holly Springs Police Department,Black,3407,1263,0.3707073671852069,0.14190174054702906,1.6124229749130323,2.6124229749130325,https://nccopwatch.org/agencies/124/search-rate
0500000US37099,130,Jackson County Sheriff's Office,Hispanic,2247,38,0.016911437472185136,0.006488240064882401,1.606475300400534,2.6064753004005343,https://nccopwatch.org/agencies/130/search-rate
0500000US37039,54,Cherokee County Sheriff's Office,Black,339,8,0.02359882005899705,0.009089112823552658,1.5963832243170448,2.596383224317045,https://nccopwatch.org/agencies/54/search-rate
1600000US3705880,24,Biltmore Forest Police Department,Asian,9,3,0.3333333333333333,0.12875250166777852,1.5889464594127805,2.5889464594127807,https://nccopwatch.org/agencies/24/search-rate
0500000US37099,130,Jackson County Sheriff's Office,Asian,358,6,0.01675977653631285,0.006488240064882401,1.5831005586592177,2.5831005586592175,https://nccopwatch.org/agencies/130/search-rate
1600000US3718060,76,Duck Police Department,Hispanic,7,20,2.857142857142857,1.1102514506769825,1.5734196117471382,2.573419611747138,https://nccopwatch.org/agencies/76/search-rate
1600000US3714700,66,Cornelius Police Department,Black,1614,513,0.31784386617100374,0.12368583797155226,1.5697676579925652,2.569767657992565,https://nccopwatch.org/agencies/66/search-rate
0500000US37069,94,Franklin County Sheriff's Office,Black,15929,216,0.013560173268880657,0.005279595478881618,1.5684114101395363,2.5684114101395363,https://nccopwatch.org/agencies/94/search-rate
0500000US37037,53,Chatham County Sheriff's Office,Black,8156,301,0.036905345757724375,0.014418062457819498,1.559660555341062,2.559660555341062,https://nccopwatch.org/agencies/53/search-rate
1600000US3751820,217,Pilot Mountain Police Department,Hispanic,47,23,0.48936170212765956,0.19124911785462245,1.5587658004239615,2.5587658004239615,https://nccopwatch.org/agencies/217/search-rate
1600000US3732180,123,Holly Ridge Police Department,Black,124,191,1.5403225806451613,0.6043329532497149,1.5487979306147293,2.5487979306147293,https://nccopwatch.org/agencies/123/search-rate
0500000US37025,38,Cabarrus County Sheriff's Office,Black,32469,2051,0.06316794480889464,0.02484972989424028,1.5419972401203375,2.5419972401203372,https://nccopwatch.org/agencies/38/search-rate
1600000US3764260,255,Spruce Pine Police Department,Asian,12,2,0.16666666666666666,0.06567901234567901,1.537593984962406,2.537593984962406,https://nccopwatch.org/agencies/255/search-rate
1600000US3764260,255,Spruce Pine Police Department,Native American,6,1,0.16666666666666666,0.06567901234567901,1.537593984962406,2.537593984962406,https://nccopwatch.org/agencies/255/search-rate
1600000US3752000,219,Pine Knoll Shores Police Department,Hispanic,36,56,1.5555555555555556,0.6133040935672515,1.5363528009535161,2.536352800953516,https://nccopwatch.org/agencies/219/search-rate
